sid,hemi,min_eccen,max_eccen,delta_angle,meridian,label,surface_area_mm2
878776,lh,3.5,7.0,30,vertical,V2d,25.87901496887207
878776,lh,3.5,7.0,30,vertical,V2v,21.809349060058594
878776,lh,3.5,7.0,40,horizontal,V1d,115.7884521484375
878776,lh,3.5,7.0,40,horizontal,V1v,130.63381958007812
878776,lh,3.5,7.0,40,vertical,V1d,66.76653289794922
878776,lh,3.5,7.0,40,vertical,V1v,55.935401916503906
878776,lh,3.5,7.0,40,vertical,V2d,52.4681282043457
878776,lh,3.5,7.0,40,vertical,V2v,26.369770050048828
878776,lh,3.5,7.0,50,horizontal,V1d,155.10836791992188
878776,lh,3.5,7.0,50,horizontal,V1v,167.21609497070312
878776,lh,3.5,7.0,50,vertical,V1d,97.13209533691406
878776,lh,3.5,7.0,50,vertical,V1v,90.984130859375
878776,lh,3.5,7.0,50,vertical,V2d,104.10377502441406
878776,lh,3.5,7.0,50,vertical,V2v,55.31025314331055
878776,rh,0.0,3.5,10,horizontal,V1d,100.88897705078125
878776,rh,0.0,3.5,10,horizontal,V1v,161.01736450195312
878776,rh,0.0,3.5,10,vertical,V1d,38.83047866821289
878776,rh,0.0,3.5,10,vertical,V1v,49.0002326965332
878776,rh,0.0,3.5,10,vertical,V2d,155.24655151367188
878776,rh,0.0,3.5,10,vertical,V2v,26.230562210083008
878776,rh,0.0,3.5,20,horizontal,V1d,126.00052642822266
878776,rh,0.0,3.5,20,horizontal,V1v,173.26048278808594
878776,rh,0.0,3.5,20,vertical,V1d,87.61325073242188
878776,rh,0.0,3.5,20,vertical,V1v,54.09504318237305
878776,rh,0.0,3.5,20,vertical,V2d,182.71507263183594
878776,rh,0.0,3.5,20,vertical,V2v,105.78910827636719
878776,rh,0.0,3.5,30,horizontal,V1d,174.92190551757812
878776,rh,0.0,3.5,30,horizontal,V1v,149.9564666748047
878776,rh,0.0,3.5,30,vertical,V1d,128.26206970214844
878776,rh,0.0,3.5,30,vertical,V1v,54.09504318237305
878776,rh,0.0,3.5,30,vertical,V2d,227.88839721679688
878776,rh,0.0,3.5,30,vertical,V2v,173.6018829345703
878776,rh,0.0,3.5,40,horizontal,V1d,216.3270263671875
878776,rh,0.0,3.5,40,horizontal,V1v,151.58892822265625
878776,rh,0.0,3.5,40,vertical,V1d,158.02093505859375
878776,rh,0.0,3.5,40,vertical,V1v,54.09504318237305
878776,rh,0.0,3.5,40,vertical,V2d,311.9222106933594
878776,rh,0.0,3.5,40,vertical,V2v,171.0600128173828
878776,rh,0.0,3.5,50,horizontal,V1d,264.296630859375
878776,rh,0.0,3.5,50,horizontal,V1v,116.56917572021484
878776,rh,0.0,3.5,50,vertical,V1d,169.5233154296875
878776,rh,0.0,3.5,50,vertical,V1v,54.09504318237305
878776,rh,0.0,3.5,50,vertical,V2d,320.7384033203125
878776,rh,0.0,3.5,50,vertical,V2v,131.227294921875
878776,rh,1.0,6.0,10,horizontal,V1d,34.86931228637695
878776,rh,1.0,6.0,10,horizontal,V1v,154.7538604736328
878776,rh,1.0,6.0,10,vertical,V1d,60.98952865600586
878776,rh,1.0,6.0,10,vertical,V1v,0.0
878776,rh,1.0,6.0,10,vertical,V2d,123.69691467285156
878776,rh,1.0,6.0,10,vertical,V2v,0.0
878776,rh,1.0,6.0,20,horizontal,V1d,95.6517562866211
878776,rh,1.0,6.0,20,horizontal,V1v,223.89730834960938
878776,rh,1.0,6.0,20,vertical,V1d,97.3530502319336
878776,rh,1.0,6.0,20,vertical,V1v,0.0
878776,rh,1.0,6.0,20,vertical,V2d,146.8931884765625
878776,rh,1.0,6.0,20,vertical,V2v,0.0
878776,rh,1.0,6.0,30,horizontal,V1d,161.92929077148438
878776,rh,1.0,6.0,30,horizontal,V1v,280.63482666015625
878776,rh,1.0,6.0,30,vertical,V1d,136.21566772460938
878776,rh,1.0,6.0,30,vertical,V1v,0.0
878776,rh,1.0,6.0,30,vertical,V2d,137.7313232421875
878776,rh,1.0,6.0,30,vertical,V2v,201.51882934570312
878776,rh,1.0,6.0,40,horizontal,V1d,252.75946044921875
878776,rh,1.0,6.0,40,horizontal,V1v,315.5853271484375
878776,rh,1.0,6.0,40,vertical,V1d,220.0833740234375
878776,rh,1.0,6.0,40,vertical,V1v,92.15966796875
878776,rh,1.0,6.0,40,vertical,V2d,192.35955810546875
878776,rh,1.0,6.0,40,vertical,V2v,128.10597229003906
878776,rh,1.0,6.0,50,horizontal,V1d,325.2281494140625
878776,rh,1.0,6.0,50,horizontal,V1v,326.79901123046875
878776,rh,1.0,6.0,50,vertical,V1d,297.09375
878776,rh,1.0,6.0,50,vertical,V1v,119.69422912597656
878776,rh,1.0,6.0,50,vertical,V2d,252.741943359375
878776,rh,1.0,6.0,50,vertical,V2v,115.93205261230469
878776,rh,3.5,7.0,10,horizontal,V1d,4.938562393188477
878776,rh,3.5,7.0,10,horizontal,V1v,85.272705078125
878776,rh,3.5,7.0,10,vertical,V1d,49.32411193847656
878776,rh,3.5,7.0,10,vertical,V1v,0.0
878776,rh,3.5,7.0,10,vertical,V2d,0.0
878776,rh,3.5,7.0,10,vertical,V2v,0.0
878776,rh,3.5,7.0,20,horizontal,V1d,23.186384201049805
878776,rh,3.5,7.0,20,horizontal,V1v,120.04057312011719
878776,rh,3.5,7.0,20,vertical,V1d,62.32883834838867
878776,rh,3.5,7.0,20,vertical,V1v,0.0
878776,rh,3.5,7.0,20,vertical,V2d,0.0
878776,rh,3.5,7.0,20,vertical,V2v,0.0
878776,rh,3.5,7.0,30,horizontal,V1d,41.02993392944336
878776,rh,3.5,7.0,30,horizontal,V1v,160.07217407226562
878776,rh,3.5,7.0,30,vertical,V1d,88.6196517944336
878776,rh,3.5,7.0,30,vertical,V1v,52.130279541015625
878776,rh,3.5,7.0,30,vertical,V2d,29.044937133789062
878776,rh,3.5,7.0,30,vertical,V2v,0.0
878776,rh,3.5,7.0,40,horizontal,V1d,99.00739288330078
878776,rh,3.5,7.0,40,horizontal,V1v,200.1325225830078
878776,rh,3.5,7.0,40,vertical,V1d,153.15753173828125
878776,rh,3.5,7.0,40,vertical,V1v,61.15435791015625
878776,rh,3.5,7.0,40,vertical,V2d,80.09376525878906
878776,rh,3.5,7.0,40,vertical,V2v,28.639230728149414
878776,rh,3.5,7.0,50,horizontal,V1d,155.388427734375
878776,rh,3.5,7.0,50,horizontal,V1v,217.62973022460938
878776,rh,3.5,7.0,50,vertical,V1d,218.231689453125
878776,rh,3.5,7.0,50,vertical,V1v,74.12943267822266
878776,rh,3.5,7.0,50,vertical,V2d,104.59868621826172
878776,rh,3.5,7.0,50,vertical,V2v,69.2349624633789
878877,lh,0.0,3.5,10,horizontal,V1d,115.95635986328125
878877,lh,0.0,3.5,10,horizontal,V1v,156.23294067382812
878877,lh,0.0,3.5,10,vertical,V1d,155.69070434570312
878877,lh,0.0,3.5,10,vertical,V1v,62.625675201416016
878877,lh,0.0,3.5,10,vertical,V2d,309.85699462890625
878877,lh,0.0,3.5,10,vertical,V2v,194.42080688476562
878877,lh,0.0,3.5,20,horizontal,V1d,177.31008911132812
878877,lh,0.0,3.5,20,horizontal,V1v,251.4411163330078
878877,lh,0.0,3.5,20,vertical,V1d,141.98672485351562
878877,lh,0.0,3.5,20,vertical,V1v,100.85098266601562
878877,lh,0.0,3.5,20,vertical,V2d,309.85699462890625
878877,lh,0.0,3.5,20,vertical,V2v,175.57684326171875
878877,lh,0.0,3.5,30,horizontal,V1d,218.3824005126953
878877,lh,0.0,3.5,30,horizontal,V1v,259.29168701171875
878877,lh,0.0,3.5,30,vertical,V1d,148.13507080078125
878877,lh,0.0,3.5,30,vertical,V1v,138.21804809570312
878877,lh,0.0,3.5,30,vertical,V2d,288.6516418457031
878877,lh,0.0,3.5,30,vertical,V2v,249.0205535888672
878877,lh,0.0,3.5,40,horizontal,V1d,243.68930053710938
878877,lh,0.0,3.5,40,horizontal,V1v,305.73712158203125
878877,lh,0.0,3.5,40,vertical,V1d,169.06410217285156
878877,lh,0.0,3.5,40,vertical,V1v,141.7395782470703
878877,lh,0.0,3.5,40,vertical,V2d,298.4391784667969
878877,lh,0.0,3.5,40,vertical,V2v,310.801513671875
878877,lh,0.0,3.5,50,horizontal,V1d,274.250244140625
878877,lh,0.0,3.5,50,horizontal,V1v,299.81732177734375
878877,lh,0.0,3.5,50,vertical,V1d,165.36070251464844
878877,lh,0.0,3.5,50,vertical,V1v,157.9727020263672
878877,lh,0.0,3.5,50,vertical,V2d,282.06005859375
878877,lh,0.0,3.5,50,vertical,V2v,332.86041259765625
878877,lh,1.0,6.0,10,horizontal,V1d,59.049781799316406
878877,lh,1.0,6.0,10,horizontal,V1v,132.66392517089844
878877,lh,1.0,6.0,10,vertical,V1d,77.92558288574219
878877,lh,1.0,6.0,10,vertical,V1v,50.670589447021484
878877,lh,1.0,6.0,10,vertical,V2d,131.6051025390625
878877,lh,1.0,6.0,10,vertical,V2v,101.52852630615234
878877,lh,1.0,6.0,20,horizontal,V1d,142.16473388671875
878877,lh,1.0,6.0,20,horizontal,V1v,206.70057678222656
878877,lh,1.0,6.0,20,vertical,V1d,77.27588653564453
878877,lh,1.0,6.0,20,vertical,V1v,67.12214660644531
878877,lh,1.0,6.0,20,vertical,V2d,107.70545959472656
878877,lh,1.0,6.0,20,vertical,V2v,95.23419189453125
878877,lh,1.0,6.0,30,horizontal,V1d,216.54661560058594
878877,lh,1.0,6.0,30,horizontal,V1v,218.13739013671875
878877,lh,1.0,6.0,30,vertical,V1d,121.38203430175781
878877,lh,1.0,6.0,30,vertical,V1v,95.31767272949219
878877,lh,1.0,6.0,30,vertical,V2d,138.33853149414062
878877,lh,1.0,6.0,30,vertical,V2v,151.00595092773438
878877,lh,1.0,6.0,40,horizontal,V1d,266.5518798828125
878877,lh,1.0,6.0,40,horizontal,V1v,245.7923583984375
878877,lh,1.0,6.0,40,vertical,V1d,160.79901123046875
878877,lh,1.0,6.0,40,vertical,V1v,102.71330261230469
878877,lh,1.0,6.0,40,vertical,V2d,112.77993774414062
878877,lh,1.0,6.0,40,vertical,V2v,211.36880493164062
878877,lh,1.0,6.0,50,horizontal,V1d,290.8255615234375
878877,lh,1.0,6.0,50,horizontal,V1v,264.297607421875
878877,lh,1.0,6.0,50,vertical,V1d,189.57833862304688
878877,lh,1.0,6.0,50,vertical,V1v,144.70913696289062
878877,lh,1.0,6.0,50,vertical,V2d,0.0
878877,lh,1.0,6.0,50,vertical,V2v,243.24037170410156
878877,lh,3.5,7.0,10,horizontal,V1d,5.917646408081055
878877,lh,3.5,7.0,10,horizontal,V1v,83.71407318115234
878877,lh,3.5,7.0,10,vertical,V1d,20.792043685913086
878877,lh,3.5,7.0,10,vertical,V1v,33.61783981323242
878877,lh,3.5,7.0,10,vertical,V2d,53.36080551147461
878877,lh,3.5,7.0,10,vertical,V2v,28.980661392211914
878877,lh,3.5,7.0,20,horizontal,V1d,88.98736572265625
878877,lh,3.5,7.0,20,horizontal,V1v,116.51073455810547
878877,lh,3.5,7.0,20,vertical,V1d,41.5467529296875
878877,lh,3.5,7.0,20,vertical,V1v,35.846256256103516
878877,lh,3.5,7.0,20,vertical,V2d,71.2808609008789
878877,lh,3.5,7.0,20,vertical,V2v,31.22736358642578
878877,lh,3.5,7.0,30,horizontal,V1d,123.86363220214844
878877,lh,3.5,7.0,30,horizontal,V1v,120.40958404541016
878877,lh,3.5,7.0,30,vertical,V1d,102.68043518066406
878877,lh,3.5,7.0,30,vertical,V1v,50.35562515258789
878877,lh,3.5,7.0,30,vertical,V2d,57.79122543334961
878877,lh,3.5,7.0,30,vertical,V2v,49.20896911621094
878877,lh,3.5,7.0,40,horizontal,V1d,163.93115234375
878877,lh,3.5,7.0,40,horizontal,V1v,133.47970581054688
878877,lh,3.5,7.0,40,vertical,V1d,123.36702728271484
878877,lh,3.5,7.0,40,vertical,V1v,63.96881103515625
878877,lh,3.5,7.0,40,vertical,V2d,57.79122543334961
878877,lh,3.5,7.0,40,vertical,V2v,75.85903930664062
878877,lh,3.5,7.0,50,horizontal,V1d,200.22943115234375
878877,lh,3.5,7.0,50,horizontal,V1v,172.06597900390625
878877,lh,3.5,7.0,50,vertical,V1d,156.27232360839844
878877,lh,3.5,7.0,50,vertical,V1v,97.09329223632812
878877,lh,3.5,7.0,50,vertical,V2d,57.79122543334961
878877,lh,3.5,7.0,50,vertical,V2v,106.00933837890625
878877,rh,0.0,3.5,10,horizontal,V1d,82.5838623046875
878877,rh,0.0,3.5,10,horizontal,V1v,139.06658935546875
878877,rh,0.0,3.5,10,vertical,V1d,31.970569610595703
878877,rh,0.0,3.5,10,vertical,V1v,0.0
878877,rh,0.0,3.5,10,vertical,V2d,116.35649108886719
878877,rh,0.0,3.5,10,vertical,V2v,141.21673583984375
878877,rh,0.0,3.5,20,horizontal,V1d,197.55410766601562
878877,rh,0.0,3.5,20,horizontal,V1v,156.915283203125
878877,rh,0.0,3.5,20,vertical,V1d,33.97071838378906
878877,rh,0.0,3.5,20,vertical,V1v,52.997928619384766
878877,rh,0.0,3.5,20,vertical,V2d,185.5486602783203
878877,rh,0.0,3.5,20,vertical,V2v,125.71681213378906
878877,rh,0.0,3.5,30,horizontal,V1d,231.8822784423828
878877,rh,0.0,3.5,30,horizontal,V1v,183.8763427734375
878877,rh,0.0,3.5,30,vertical,V1d,56.3800048828125
878877,rh,0.0,3.5,30,vertical,V1v,55.14145278930664
878877,rh,0.0,3.5,30,vertical,V2d,221.44046020507812
878877,rh,0.0,3.5,30,vertical,V2v,149.04541015625
878877,rh,0.0,3.5,40,horizontal,V1d,307.92572021484375
878877,rh,0.0,3.5,40,horizontal,V1v,234.44747924804688
878877,rh,0.0,3.5,40,vertical,V1d,102.27297973632812
878877,rh,0.0,3.5,40,vertical,V1v,52.997928619384766
878877,rh,0.0,3.5,40,vertical,V2d,336.96124267578125
878877,rh,0.0,3.5,40,vertical,V2v,203.3417510986328
878877,rh,0.0,3.5,50,horizontal,V1d,314.7398986816406
878877,rh,0.0,3.5,50,horizontal,V1v,253.20040893554688
878877,rh,0.0,3.5,50,vertical,V1d,130.786376953125
878877,rh,0.0,3.5,50,vertical,V1v,85.70960998535156
878877,rh,0.0,3.5,50,vertical,V2d,390.02581787109375
878877,rh,0.0,3.5,50,vertical,V2v,219.2285919189453
878877,rh,1.0,6.0,10,horizontal,V1d,76.92280578613281
878877,rh,1.0,6.0,10,horizontal,V1v,160.24124145507812
878877,rh,1.0,6.0,10,vertical,V1d,33.6920280456543
878877,rh,1.0,6.0,10,vertical,V1v,28.625778198242188
878877,rh,1.0,6.0,10,vertical,V2d,98.62059020996094
878877,rh,1.0,6.0,10,vertical,V2v,84.26814270019531
878877,rh,1.0,6.0,20,horizontal,V1d,237.67623901367188
878877,rh,1.0,6.0,20,horizontal,V1v,208.66555786132812
878877,rh,1.0,6.0,20,vertical,V1d,60.86858367919922
878877,rh,1.0,6.0,20,vertical,V1v,83.51953125
878877,rh,1.0,6.0,20,vertical,V2d,142.9181365966797
878877,rh,1.0,6.0,20,vertical,V2v,85.01036071777344
878877,rh,1.0,6.0,30,horizontal,V1d,287.7220458984375
878877,rh,1.0,6.0,30,horizontal,V1v,245.8265838623047
878877,rh,1.0,6.0,30,vertical,V1d,89.41407775878906
878877,rh,1.0,6.0,30,vertical,V1v,119.03717041015625
878877,rh,1.0,6.0,30,vertical,V2d,254.76068115234375
878877,rh,1.0,6.0,30,vertical,V2v,120.69941711425781
878877,rh,1.0,6.0,40,horizontal,V1d,373.1086120605469
878877,rh,1.0,6.0,40,horizontal,V1v,286.24566650390625
878877,rh,1.0,6.0,40,vertical,V1d,148.64016723632812
878877,rh,1.0,6.0,40,vertical,V1v,147.37637329101562
878877,rh,1.0,6.0,40,vertical,V2d,285.375732421875
878877,rh,1.0,6.0,40,vertical,V2v,157.90206909179688
878877,rh,1.0,6.0,50,horizontal,V1d,408.264892578125
878877,rh,1.0,6.0,50,horizontal,V1v,331.564453125
878877,rh,1.0,6.0,50,vertical,V1d,182.97103881835938
878877,rh,1.0,6.0,50,vertical,V1v,140.7999725341797
878877,rh,1.0,6.0,50,vertical,V2d,327.39080810546875
878877,rh,1.0,6.0,50,vertical,V2v,198.9925994873047
878877,rh,3.5,7.0,10,horizontal,V1d,127.94544982910156
878877,rh,3.5,7.0,10,horizontal,V1v,61.209877014160156
878877,rh,3.5,7.0,10,vertical,V1d,23.14627456665039
878877,rh,3.5,7.0,10,vertical,V1v,47.16202926635742
878877,rh,3.5,7.0,10,vertical,V2d,74.21280670166016
878877,rh,3.5,7.0,10,vertical,V2v,15.657550811767578
878877,rh,3.5,7.0,20,horizontal,V1d,145.28424072265625
878877,rh,3.5,7.0,20,horizontal,V1v,91.70884704589844
878877,rh,3.5,7.0,20,vertical,V1d,62.18260955810547
878877,rh,3.5,7.0,20,vertical,V1v,42.656959533691406
878877,rh,3.5,7.0,20,vertical,V2d,98.15158081054688
878877,rh,3.5,7.0,20,vertical,V2v,28.116132736206055
878877,rh,3.5,7.0,30,horizontal,V1d,156.2271728515625
878877,rh,3.5,7.0,30,horizontal,V1v,132.56480407714844
878877,rh,3.5,7.0,30,vertical,V1d,86.89305114746094
878877,rh,3.5,7.0,30,vertical,V1v,77.2489013671875
878877,rh,3.5,7.0,30,vertical,V2d,149.25320434570312
878877,rh,3.5,7.0,30,vertical,V2v,54.3970832824707
878877,rh,3.5,7.0,40,horizontal,V1d,189.7347412109375
878877,rh,3.5,7.0,40,horizontal,V1v,152.67239379882812
878877,rh,3.5,7.0,40,vertical,V1d,112.80189514160156
878877,rh,3.5,7.0,40,vertical,V1v,123.74174499511719
878877,rh,3.5,7.0,40,vertical,V2d,154.60479736328125
878877,rh,3.5,7.0,40,vertical,V2v,78.09745025634766
878877,rh,3.5,7.0,50,horizontal,V1d,227.55511474609375
878877,rh,3.5,7.0,50,horizontal,V1v,183.05264282226562
878877,rh,3.5,7.0,50,vertical,V1d,148.01376342773438
878877,rh,3.5,7.0,50,vertical,V1v,180.6785430908203
878877,rh,3.5,7.0,50,vertical,V2d,186.7754364013672
878877,rh,3.5,7.0,50,vertical,V2v,98.52577209472656
898176,lh,0.0,3.5,10,horizontal,V1d,109.271484375
898176,lh,0.0,3.5,10,horizontal,V1v,164.7344970703125
898176,lh,0.0,3.5,10,vertical,V1d,102.63053894042969
898176,lh,0.0,3.5,10,vertical,V1v,110.65364074707031
898176,lh,0.0,3.5,10,vertical,V2d,163.5342559814453
898176,lh,0.0,3.5,10,vertical,V2v,0.0
898176,lh,0.0,3.5,20,horizontal,V1d,103.1671142578125
898176,lh,0.0,3.5,20,horizontal,V1v,193.43954467773438
898176,lh,0.0,3.5,20,vertical,V1d,129.79696655273438
898176,lh,0.0,3.5,20,vertical,V1v,123.98223114013672
898176,lh,0.0,3.5,20,vertical,V2d,245.35951232910156
898176,lh,0.0,3.5,20,vertical,V2v,298.875244140625
898176,lh,0.0,3.5,30,horizontal,V1d,148.5681915283203
898176,lh,0.0,3.5,30,horizontal,V1v,224.02029418945312
898176,lh,0.0,3.5,30,vertical,V1d,181.96539306640625
898176,lh,0.0,3.5,30,vertical,V1v,115.18228149414062
898176,lh,0.0,3.5,30,vertical,V2d,339.866455078125
898176,lh,0.0,3.5,30,vertical,V2v,263.7665100097656
898176,lh,0.0,3.5,40,horizontal,V1d,180.6102752685547
898176,lh,0.0,3.5,40,horizontal,V1v,238.83389282226562
898176,lh,0.0,3.5,40,vertical,V1d,193.27056884765625
898176,lh,0.0,3.5,40,vertical,V1v,136.79214477539062
898176,lh,0.0,3.5,40,vertical,V2d,380.68408203125
898176,lh,0.0,3.5,40,vertical,V2v,205.10565185546875
898176,lh,0.0,3.5,50,horizontal,V1d,220.52236938476562
898176,lh,0.0,3.5,50,horizontal,V1v,269.1077880859375
898176,lh,0.0,3.5,50,vertical,V1d,213.4619140625
898176,lh,0.0,3.5,50,vertical,V1v,176.84786987304688
898176,lh,0.0,3.5,50,vertical,V2d,360.8072509765625
898176,lh,0.0,3.5,50,vertical,V2v,111.99533081054688
898176,lh,1.0,6.0,10,horizontal,V1d,146.18359375
898176,lh,1.0,6.0,10,horizontal,V1v,164.3516845703125
898176,lh,1.0,6.0,10,vertical,V1d,97.47329711914062
898176,lh,1.0,6.0,10,vertical,V1v,106.89785766601562
898176,lh,1.0,6.0,10,vertical,V2d,120.85929870605469
898176,lh,1.0,6.0,10,vertical,V2v,0.0
898176,lh,1.0,6.0,20,horizontal,V1d,191.84951782226562
898176,lh,1.0,6.0,20,horizontal,V1v,209.46832275390625
898176,lh,1.0,6.0,20,vertical,V1d,151.41578674316406
898176,lh,1.0,6.0,20,vertical,V1v,110.26992797851562
898176,lh,1.0,6.0,20,vertical,V2d,134.038818359375
898176,lh,1.0,6.0,20,vertical,V2v,22.737207412719727
898176,lh,1.0,6.0,30,horizontal,V1d,259.669677734375
898176,lh,1.0,6.0,30,horizontal,V1v,235.6538848876953
898176,lh,1.0,6.0,30,vertical,V1d,209.37405395507812
898176,lh,1.0,6.0,30,vertical,V1v,121.80482482910156
898176,lh,1.0,6.0,30,vertical,V2d,220.50241088867188
898176,lh,1.0,6.0,30,vertical,V2v,55.51968002319336
898176,lh,1.0,6.0,40,horizontal,V1d,285.2252197265625
898176,lh,1.0,6.0,40,horizontal,V1v,256.2998352050781
898176,lh,1.0,6.0,40,vertical,V1d,237.73587036132812
898176,lh,1.0,6.0,40,vertical,V1v,147.623291015625
898176,lh,1.0,6.0,40,vertical,V2d,274.95819091796875
898176,lh,1.0,6.0,40,vertical,V2v,75.73564147949219
898176,lh,1.0,6.0,50,horizontal,V1d,313.59661865234375
898176,lh,1.0,6.0,50,horizontal,V1v,301.84356689453125
898176,lh,1.0,6.0,50,vertical,V1d,249.17127990722656
898176,lh,1.0,6.0,50,vertical,V1v,192.41162109375
898176,lh,1.0,6.0,50,vertical,V2d,326.14019775390625
898176,lh,1.0,6.0,50,vertical,V2v,84.40399932861328
898176,lh,3.5,7.0,10,horizontal,V1d,148.35928344726562
898176,lh,3.5,7.0,10,horizontal,V1v,60.02165222167969
898176,lh,3.5,7.0,10,vertical,V1d,45.30865478515625
898176,lh,3.5,7.0,10,vertical,V1v,31.766653060913086
898176,lh,3.5,7.0,10,vertical,V2d,52.38666915893555
898176,lh,3.5,7.0,10,vertical,V2v,0.0
898176,lh,3.5,7.0,20,horizontal,V1d,158.21810913085938
898176,lh,3.5,7.0,20,horizontal,V1v,102.54859924316406
898176,lh,3.5,7.0,20,vertical,V1d,88.02709197998047
898176,lh,3.5,7.0,20,vertical,V1v,42.307899475097656
898176,lh,3.5,7.0,20,vertical,V2d,49.76223373413086
898176,lh,3.5,7.0,20,vertical,V2v,10.695549011230469
898176,lh,3.5,7.0,30,horizontal,V1d,184.50234985351562
898176,lh,3.5,7.0,30,horizontal,V1v,116.77897644042969
898176,lh,3.5,7.0,30,vertical,V1d,127.89297485351562
898176,lh,3.5,7.0,30,vertical,V1v,56.56538772583008
898176,lh,3.5,7.0,30,vertical,V2d,88.69395446777344
898176,lh,3.5,7.0,30,vertical,V2v,21.37363052368164
898176,lh,3.5,7.0,40,horizontal,V1d,197.26083374023438
898176,lh,3.5,7.0,40,horizontal,V1v,134.56890869140625
898176,lh,3.5,7.0,40,vertical,V1d,149.02005004882812
898176,lh,3.5,7.0,40,vertical,V1v,78.17076873779297
898176,lh,3.5,7.0,40,vertical,V2d,107.00599670410156
898176,lh,3.5,7.0,40,vertical,V2v,31.381702423095703
898176,lh,3.5,7.0,50,horizontal,V1d,202.85763549804688
898176,lh,3.5,7.0,50,horizontal,V1v,145.77027893066406
898176,lh,3.5,7.0,50,vertical,V1d,150.0141143798828
898176,lh,3.5,7.0,50,vertical,V1v,90.96748352050781
898176,lh,3.5,7.0,50,vertical,V2d,114.09243774414062
898176,lh,3.5,7.0,50,vertical,V2v,51.21895980834961
898176,rh,0.0,3.5,10,horizontal,V1d,52.07088088989258
898176,rh,0.0,3.5,10,horizontal,V1v,63.40159606933594
898176,rh,0.0,3.5,10,vertical,V1d,138.90994262695312
898176,rh,0.0,3.5,10,vertical,V1v,84.65654754638672
898176,rh,0.0,3.5,10,vertical,V2d,102.16586303710938
898176,rh,0.0,3.5,10,vertical,V2v,59.87222671508789
898176,rh,0.0,3.5,20,horizontal,V1d,79.67240142822266
898176,rh,0.0,3.5,20,horizontal,V1v,121.56565856933594
898176,rh,0.0,3.5,20,vertical,V1d,193.30001831054688
898176,rh,0.0,3.5,20,vertical,V1v,105.09426879882812
898176,rh,0.0,3.5,20,vertical,V2d,117.89346313476562
898176,rh,0.0,3.5,20,vertical,V2v,98.27780151367188
898176,rh,0.0,3.5,30,horizontal,V1d,113.00148010253906
898176,rh,0.0,3.5,30,horizontal,V1v,132.5654754638672
898176,rh,0.0,3.5,30,vertical,V1d,221.00265502929688
898176,rh,0.0,3.5,30,vertical,V1v,143.64825439453125
898176,rh,0.0,3.5,30,vertical,V2d,157.66046142578125
898176,rh,0.0,3.5,30,vertical,V2v,135.95394897460938
898176,rh,0.0,3.5,40,horizontal,V1d,141.8960418701172
898176,rh,0.0,3.5,40,horizontal,V1v,160.2762451171875
898176,rh,0.0,3.5,40,vertical,V1d,249.66921997070312
898176,rh,0.0,3.5,40,vertical,V1v,174.5684814453125
898176,rh,0.0,3.5,40,vertical,V2d,206.52899169921875
898176,rh,0.0,3.5,40,vertical,V2v,162.85205078125
898176,rh,0.0,3.5,50,horizontal,V1d,201.1790313720703
898176,rh,0.0,3.5,50,horizontal,V1v,188.4627685546875
898176,rh,0.0,3.5,50,vertical,V1d,293.62213134765625
898176,rh,0.0,3.5,50,vertical,V1v,208.82046508789062
898176,rh,0.0,3.5,50,vertical,V2d,312.478515625
898176,rh,0.0,3.5,50,vertical,V2v,217.43505859375
898176,rh,1.0,6.0,10,horizontal,V1d,46.147953033447266
898176,rh,1.0,6.0,10,horizontal,V1v,57.68463134765625
898176,rh,1.0,6.0,10,vertical,V1d,115.82110595703125
898176,rh,1.0,6.0,10,vertical,V1v,82.56272888183594
898176,rh,1.0,6.0,10,vertical,V2d,55.53584289550781
898176,rh,1.0,6.0,10,vertical,V2v,32.475982666015625
898176,rh,1.0,6.0,20,horizontal,V1d,96.40194702148438
898176,rh,1.0,6.0,20,horizontal,V1v,127.2179946899414
898176,rh,1.0,6.0,20,vertical,V1d,181.52622985839844
898176,rh,1.0,6.0,20,vertical,V1v,109.40391540527344
898176,rh,1.0,6.0,20,vertical,V2d,64.16704559326172
898176,rh,1.0,6.0,20,vertical,V2v,50.46870040893555
898176,rh,1.0,6.0,30,horizontal,V1d,147.3993682861328
898176,rh,1.0,6.0,30,horizontal,V1v,190.0409698486328
898176,rh,1.0,6.0,30,vertical,V1d,257.750244140625
898176,rh,1.0,6.0,30,vertical,V1v,165.04840087890625
898176,rh,1.0,6.0,30,vertical,V2d,103.81085205078125
898176,rh,1.0,6.0,30,vertical,V2v,64.50691223144531
898176,rh,1.0,6.0,40,horizontal,V1d,205.8544921875
898176,rh,1.0,6.0,40,horizontal,V1v,227.88592529296875
898176,rh,1.0,6.0,40,vertical,V1d,300.7878723144531
898176,rh,1.0,6.0,40,vertical,V1v,186.7210235595703
898176,rh,1.0,6.0,40,vertical,V2d,155.9644012451172
898176,rh,1.0,6.0,40,vertical,V2v,87.04182434082031
898176,rh,1.0,6.0,50,horizontal,V1d,271.1899719238281
898176,rh,1.0,6.0,50,horizontal,V1v,283.84417724609375
898176,rh,1.0,6.0,50,vertical,V1d,365.5157470703125
898176,rh,1.0,6.0,50,vertical,V1v,232.17315673828125
898176,rh,1.0,6.0,50,vertical,V2d,266.36083984375
898176,rh,1.0,6.0,50,vertical,V2v,155.60861206054688
898176,rh,3.5,7.0,10,horizontal,V1d,92.37564086914062
